video_id,K,t,D,entertainment_flag,education_flag,r,c,N
1081,2,4.1987,2,1,0,3.5,0.004199,22
1082,4,0.8057,1,0,0,3.0,0.000806,20
1083,4,0.5,1,0,0,3.0,0.0005,78
1084,3,5.978,2,1,0,3.0,0.005978,20
1085,4,1.1341,1,0,0,3.0,0.001134,20
1086,3,8.1726,2,1,0,3.0,0.008173,27
1087,3,4.1144,2,1,0,3.0,0.004114,26
1088,3,0.5461,1,1,0,4.5,0.000546,48
1089,3,1.1142,1,1,0,4.5,0.001114,94
1090,3,1.3691,1,1,0,4.5,0.001369,21
1091,2,5.5815,2,1,0,3.5,0.005581,23
1092,3,1.8789,1,1,0,4.5,0.001879,20
1093,2,1.4469,1,1,0,5.25,0.001447,66
1094,2,0.9933,1,1,0,5.25,0.000993,26
1095,3,1.1533,1,1,0,4.5,0.001153,23
1096,2,4.4716,2,1,0,3.5,0.004472,20
1097,2,1.2176,1,1,0,5.25,0.001218,22
1098,3,0.8172,1,1,0,4.5,0.000817,27
1099,4,0.6898,1,0,0,3.0,0.00069,21
1100,2,0.6972,1,1,0,5.25,0.000697,20
1101,1,0.5,1,0,1,1.5,0.0005,62
1102,2,0.5728,1,1,0,5.25,0.000573,25
1103,3,5.428,2,1,0,3.0,0.005428,47
1104,3,0.9866,1,1,0,4.5,0.000987,104
1105,1,2.4536,1,0,1,1.5,0.002454,119
1106,3,0.5,1,1,0,4.5,0.0005,35
1107,1,2.1414,1,0,1,1.5,0.002141,20
1108,2,1.0323,1,1,0,5.25,0.001032,47
1109,4,0.7495,1,0,0,3.0,0.00075,31
1110,2,1.4537,1,1,0,5.25,0.001454,23
1111,2,0.7388,1,1,0,5.25,0.000739,33
1112,2,0.5,1,1,0,5.25,0.0005,20
1113,3,3.0508,2,1,0,3.0,0.003051,48
1114,4,1.5468,1,0,0,3.0,0.001547,70
1115,4,0.8862,1,0,0,3.0,0.000886,46
1116,1,0.5,1,0,1,1.5,0.0005,40
1117,1,0.5,1,0,1,1.5,0.0005,21
1118,3,1.5175,1,1,0,4.5,0.001517,69
1119,2,6.0896,2,1,0,3.5,0.00609,41
1120,4,1.4863,1,0,0,3.0,0.001486,40
1121,3,0.5,1,1,0,4.5,0.0005,20
1122,1,1.5193,1,0,1,1.5,0.001519,27
1123,3,1.15,1,1,0,4.5,0.00115,32
1124,2,2.8783,1,1,0,5.25,0.002878,26
1125,2,2.2253,1,1,0,5.25,0.002225,79
1126,3,0.5,1,1,0,4.5,0.0005,23
1127,3,2.0926,1,1,0,4.5,0.002093,20
1128,3,0.5,1,1,0,4.5,0.0005,20
1129,3,0.5,1,1,0,4.5,0.0005,21
1130,4,1.0047,1,0,0,3.0,0.001005,63
1131,4,1.8296,1,0,0,3.0,0.00183,33
1132,3,0.5,1,1,0,4.5,0.0005,32
1133,1,2.454,1,0,1,1.5,0.002454,80
1134,3,2.6025,1,1,0,4.5,0.002603,24
1135,4,1.2714,1,0,0,3.0,0.001271,337
1136,2,0.5094,1,1,0,5.25,0.000509,27
1137,3,0.5,1,1,0,4.5,0.0005,30
1138,2,3.3841,2,1,0,3.5,0.003384,36
1139,1,0.5,1,0,1,1.5,0.0005,45
1140,3,3.517,2,1,0,3.0,0.003517,26
1141,2,1.0283,1,1,0,5.25,0.001028,46
1142,3,1.1022,1,1,0,4.5,0.001102,71
1143,3,0.5,1,1,0,4.5,0.0005,60
1144,3,1.0475,1,1,0,4.5,0.001048,94
1145,2,2.2406,1,1,0,5.25,0.002241,40
1146,2,0.5,1,1,0,5.25,0.0005,20
1147,3,1.9973,1,1,0,4.5,0.001997,128
1148,3,1.326,1,1,0,4.5,0.001326,45
1149,3,0.6372,1,1,0,4.5,0.000637,31
1150,4,2.8514,1,0,0,3.0,0.002851,29
1151,1,0.5,1,0,1,1.5,0.0005,20
1152,4,1.7157,1,0,0,3.0,0.001716,40
1153,1,6.1262,2,0,1,1.0,0.006126,28
1154,2,5.1197,2,1,0,3.5,0.00512,28
1155,3,1.7913,1,1,0,4.5,0.001791,47
1156,1,0.8971,1,0,1,1.5,0.000897,34
1157,1,0.6423,1,0,1,1.5,0.000642,22
1158,1,0.896,1,0,1,1.5,0.000896,23
1159,2,2.0896,1,1,0,5.25,0.00209,58
1160,3,0.5411,1,1,0,4.5,0.000541,24
1161,1,2.5872,1,0,1,1.5,0.002587,21
1162,3,10.2401,2,1,0,3.0,0.01024,23
1163,3,1.1403,1,1,0,4.5,0.00114,188
1164,2,0.5,1,1,0,5.25,0.0005,21
1165,1,0.5,1,0,1,1.5,0.0005,22
1166,4,2.6372,1,0,0,3.0,0.002637,223
1167,3,1.1427,1,1,0,4.5,0.001143,25
1168,3,2.9153,1,1,0,4.5,0.002915,66
1169,3,0.7114,1,1,0,4.5,0.000711,38
1170,1,2.7837,1,0,1,1.5,0.002784,29
1171,2,1.0355,1,1,0,5.25,0.001035,75
1172,3,0.5831,1,1,0,4.5,0.000583,37
1173,2,0.8123,1,1,0,5.25,0.000812,34
1174,3,0.5,1,1,0,4.5,0.0005,99
1175,3,8.8685,2,1,0,3.0,0.008869,189
1176,3,1.1016,1,1,0,4.5,0.001102,22
1177,3,2.311,1,1,0,4.5,0.002311,43
1178,2,0.7091,1,1,0,5.25,0.000709,29
1179,2,0.5,1,1,0,5.25,0.0005,20
1180,2,0.9601,1,1,0,5.25,0.00096,22
1181,3,3.6486,2,1,0,3.0,0.003649,50
1182,1,0.7207,1,0,1,1.5,0.000721,193
1183,1,0.5079,1,0,1,1.5,0.000508,33
1184,2,1.4171,1,1,0,5.25,0.001417,35
1185,2,1.998,1,1,0,5.25,0.001998,23
1186,3,6.2714,2,1,0,3.0,0.006271,20
1187,2,1.7279,1,1,0,5.25,0.001728,28
1188,4,2.3098,1,0,0,3.0,0.00231,29
1189,1,2.4903,1,0,1,1.5,0.00249,26
1190,3,0.5,1,1,0,4.5,0.0005,20
1191,2,0.5,1,1,0,5.25,0.0005,21
1192,2,0.5,1,1,0,5.25,0.0005,267
1193,4,0.5,1,0,0,3.0,0.0005,37
1194,4,2.6875,1,0,0,3.0,0.002687,22
1195,4,1.6212,1,0,0,3.0,0.001621,20
1196,2,1.3134,1,1,0,5.25,0.001313,21
1197,2,0.5,1,1,0,5.25,0.0005,20
1198,3,9.4747,2,1,0,3.0,0.009475,26
1199,2,0.5,1,1,0,5.25,0.0005,20
1200,3,9.44,2,1,0,3.0,0.00944,20
1201,3,0.5,1,1,0,4.5,0.0005,24
1202,3,0.5383,1,1,0,4.5,0.000538,23
1203,3,0.5,1,1,0,4.5,0.0005,49
1204,3,1.7424,1,1,0,4.5,0.001742,88
1205,1,0.5,1,0,1,1.5,0.0005,76
1206,1,0.5,1,0,1,1.5,0.0005,28
1207,3,0.5,1,1,0,4.5,0.0005,929
1208,3,2.6393,1,1,0,4.5,0.002639,20
1209,2,2.471,1,1,0,5.25,0.002471,24
1210,2,7.4274,2,1,0,3.5,0.007427,53
1211,3,0.6111,1,1,0,4.5,0.000611,25
1212,3,1.5098,1,1,0,4.5,0.00151,122
1213,3,0.5,1,1,0,4.5,0.0005,22
1214,2,0.8677,1,1,0,5.25,0.000868,85
1215,2,0.722,1,1,0,5.25,0.000722,20
1216,3,1.9301,1,1,0,4.5,0.00193,28
1217,2,3.3541,2,1,0,3.5,0.003354,111
1218,3,3.2681,2,1,0,3.0,0.003268,21
1219,3,0.5222,1,1,0,4.5,0.000522,20
1220,1,3.2924,2,0,1,1.0,0.003292,39
1221,1,1.1607,1,0,1,1.5,0.001161,32
1222,2,0.8768,1,1,0,5.25,0.000877,25
1223,4,0.5973,1,0,0,3.0,0.000597,116
1224,3,0.693,1,1,0,4.5,0.000693,32
1225,2,6.9272,2,1,0,3.5,0.006927,303
1226,4,1.6496,1,0,0,3.0,0.00165,21
1227,3,1.4445,1,1,0,4.5,0.001444,25
1228,3,0.9332,1,1,0,4.5,0.000933,24
1229,4,14.001,2,0,0,2.0,0.014001,26
1230,1,4.4734,2,0,1,1.0,0.004473,46
1231,2,0.5898,1,1,0,5.25,0.00059,29
1232,3,0.9227,1,1,0,4.5,0.000923,404
1233,2,0.9791,1,1,0,5.25,0.000979,46
1234,3,1.4036,1,1,0,4.5,0.001404,33
1235,2,0.6017,1,1,0,5.25,0.000602,24
1236,1,1.8813,1,0,1,1.5,0.001881,27
1237,2,5.1822,2,1,0,3.5,0.005182,20
1238,2,0.5,1,1,0,5.25,0.0005,50
1239,2,0.5,1,1,0,5.25,0.0005,20
1240,1,0.7483,1,0,1,1.5,0.000748,41
1241,4,0.7838,1,0,0,3.0,0.000784,33
1242,2,8.9496,2,1,0,3.5,0.00895,31
1243,2,3.3031,2,1,0,3.5,0.003303,127
1244,1,3.1189,2,0,1,1.0,0.003119,27
1245,2,0.9313,1,1,0,5.25,0.000931,29
1246,2,0.911,1,1,0,5.25,0.000911,48
1247,3,0.5,1,1,0,4.5,0.0005,20
1248,2,2.6509,1,1,0,5.25,0.002651,22
1249,4,1.9822,1,0,0,3.0,0.001982,28
1250,4,4.3892,2,0,0,2.0,0.004389,52
1251,1,0.9825,1,0,1,1.5,0.000982,20
1252,1,1.0527,1,0,1,1.5,0.001053,33
1253,1,1.4379,1,0,1,1.5,0.001438,25
1254,3,2.9596,1,1,0,4.5,0.00296,25
1255,1,0.5,1,0,1,1.5,0.0005,100
1256,4,2.5325,1,0,0,3.0,0.002532,122
1257,3,1.1885,1,1,0,4.5,0.001188,25
1258,3,0.5,1,1,0,4.5,0.0005,96
1259,3,0.5,1,1,0,4.5,0.0005,25
1260,4,1.0583,1,0,0,3.0,0.001058,25
1261,1,5.1596,2,0,1,1.0,0.00516,43
1262,2,6.4742,2,1,0,3.5,0.006474,26
1263,2,1.7307,1,1,0,5.25,0.001731,46
1264,4,8.6292,2,0,0,2.0,0.008629,29
1265,3,1.1621,1,1,0,4.5,0.001162,28
1266,3,3.147,2,1,0,3.0,0.003147,48
1267,2,0.7725,1,1,0,5.25,0.000773,20
1268,4,0.7251,1,0,0,3.0,0.000725,41
1269,3,0.6161,1,1,0,4.5,0.000616,38
1270,3,0.5,1,1,0,4.5,0.0005,21
1271,4,4.394,2,0,0,2.0,0.004394,29
1272,2,0.6386,1,1,0,5.25,0.000639,20
1273,2,0.5443,1,1,0,5.25,0.000544,47
1274,3,0.5,1,1,0,4.5,0.0005,20
1275,1,0.9889,1,0,1,1.5,0.000989,68
1276,2,7.0755,2,1,0,3.5,0.007076,28
1277,2,9.8446,2,1,0,3.5,0.009845,20
1278,1,0.5,1,0,1,1.5,0.0005,21
1279,4,0.851,1,0,0,3.0,0.000851,20
1280,3,0.5,1,1,0,4.5,0.0005,35
1281,2,3.2592,2,1,0,3.5,0.003259,28
1282,2,1.6157,1,1,0,5.25,0.001616,104
1283,2,0.6418,1,1,0,5.25,0.000642,29
1284,3,1.3044,1,1,0,4.5,0.001304,21
1285,4,0.7526,1,0,0,3.0,0.000753,37
1286,4,6.0945,2,0,0,2.0,0.006095,41
1287,2,2.0962,1,1,0,5.25,0.002096,21
1288,2,2.3702,1,1,0,5.25,0.00237,26
1289,3,0.5,1,1,0,4.5,0.0005,29
1290,3,1.1347,1,1,0,4.5,0.001135,35
1291,3,9.7411,2,1,0,3.0,0.009741,20
1292,3,4.5689,2,1,0,3.0,0.004569,20
1293,3,0.5,1,1,0,4.5,0.0005,259
1294,2,0.8867,1,1,0,5.25,0.000887,56
1295,2,0.5,1,1,0,5.25,0.0005,158
1296,2,6.7144,2,1,0,3.5,0.006714,20
1297,1,1.5487,1,0,1,1.5,0.001549,67
1298,2,0.5629,1,1,0,5.25,0.000563,23
1299,3,1.2552,1,1,0,4.5,0.001255,21
1300,2,0.5,1,1,0,5.25,0.0005,25
1301,2,0.5,1,1,0,5.25,0.0005,20
1302,3,1.2581,1,1,0,4.5,0.001258,20
1303,3,2.8259,1,1,0,4.5,0.002826,27
1304,2,0.5,1,1,0,5.25,0.0005,25
1305,3,0.8286,1,1,0,4.5,0.000829,20
1306,4,3.3295,2,0,0,2.0,0.00333,38
1307,3,0.5,1,1,0,4.5,0.0005,30
1308,3,1.5255,1,1,0,4.5,0.001526,562
1309,1,1.2958,1,0,1,1.5,0.001296,53
1310,4,6.7364,2,0,0,2.0,0.006736,20
1311,2,0.9637,1,1,0,5.25,0.000964,20
1312,4,1.0218,1,0,0,3.0,0.001022,26
1313,3,2.8522,1,1,0,4.5,0.002852,72
1314,1,0.5,1,0,1,1.5,0.0005,89
1315,1,0.9726,1,0,1,1.5,0.000973,43
1316,3,0.7691,1,1,0,4.5,0.000769,32
1317,3,1.0557,1,1,0,4.5,0.001056,39
1318,1,2.8336,1,0,1,1.5,0.002834,32
1319,3,2.1113,1,1,0,4.5,0.002111,816
1320,4,0.5738,1,0,0,3.0,0.000574,25
1321,3,1.3908,1,1,0,4.5,0.001391,45
1322,3,5.3848,2,1,0,3.0,0.005385,27
1323,1,0.5282,1,0,1,1.5,0.000528,20
1324,3,1.4026,1,1,0,4.5,0.001403,20
1325,2,1.0,1,1,0,5.25,0.001,36
1326,4,1.139,1,0,0,3.0,0.001139,20
1327,2,0.5,1,1,0,5.25,0.0005,20
1328,3,4.9724,2,1,0,3.0,0.004972,20
1329,2,0.5592,1,1,0,5.25,0.000559,24
1330,2,3.3845,2,1,0,3.5,0.003385,71
1331,3,0.6517,1,1,0,4.5,0.000652,20
1332,3,0.649,1,1,0,4.5,0.000649,32
1333,3,4.0807,2,1,0,3.0,0.004081,99
1334,4,3.2773,2,0,0,2.0,0.003277,127
1335,4,1.4945,1,0,0,3.0,0.001495,20
1336,4,2.5968,1,0,0,3.0,0.002597,46
1337,2,0.909,1,1,0,5.25,0.000909,20
1338,3,1.203,1,1,0,4.5,0.001203,35
1339,4,0.626,1,0,0,3.0,0.000626,20
1340,2,2.9958,1,1,0,5.25,0.002996,22
1341,1,0.6064,1,0,1,1.5,0.000606,31
1342,3,5.3565,2,1,0,3.0,0.005356,38
1343,3,0.8845,1,1,0,4.5,0.000885,24
1344,3,1.2382,1,1,0,4.5,0.001238,25
1345,4,2.5906,1,0,0,3.0,0.002591,23
1346,3,1.2424,1,1,0,4.5,0.001242,24
1347,2,0.9005,1,1,0,5.25,0.000901,32
1348,2,1.1772,1,1,0,5.25,0.001177,20
1349,2,2.9653,1,1,0,5.25,0.002965,67
1350,1,0.6252,1,0,1,1.5,0.000625,29
1351,3,1.0692,1,1,0,4.5,0.001069,26
1352,3,1.2256,1,1,0,4.5,0.001226,36
1353,2,2.8798,1,1,0,5.25,0.00288,154
1354,2,1.0978,1,1,0,5.25,0.001098,20
1355,4,7.3998,2,0,0,2.0,0.0074,21
1356,1,1.0373,1,0,1,1.5,0.001037,42
1357,3,0.9564,1,1,0,4.5,0.000956,25
1358,3,1.0224,1,1,0,4.5,0.001022,20
1359,3,0.5,1,1,0,4.5,0.0005,21
1360,2,0.5,1,1,0,5.25,0.0005,84
1361,3,0.7135,1,1,0,4.5,0.000714,32
1362,2,3.7772,2,1,0,3.5,0.003777,28
1363,3,1.1735,1,1,0,4.5,0.001174,20
1364,1,0.7471,1,0,1,1.5,0.000747,171
1365,3,4.1358,2,1,0,3.0,0.004136,30
1366,3,5.722,2,1,0,3.0,0.005722,107
1367,2,4.2569,2,1,0,3.5,0.004257,27
1368,1,0.5169,1,0,1,1.5,0.000517,86
1369,2,0.7393,1,1,0,5.25,0.000739,27
1370,2,7.4401,2,1,0,3.5,0.00744,24
1371,1,1.5439,1,0,1,1.5,0.001544,137
1372,4,0.9282,1,0,0,3.0,0.000928,69
1373,2,2.488,1,1,0,5.25,0.002488,78
1374,3,3.3216,2,1,0,3.0,0.003322,96
1375,4,0.685,1,0,0,3.0,0.000685,23
1376,1,1.5107,1,0,1,1.5,0.001511,103
1377,3,3.064,2,1,0,3.0,0.003064,78
1378,4,0.5,1,0,0,3.0,0.0005,59
1379,3,1.2281,1,1,0,4.5,0.001228,28
1380,2,0.5,1,1,0,5.25,0.0005,39
1381,2,0.5,1,1,0,5.25,0.0005,50
1382,1,0.6908,1,0,1,1.5,0.000691,24
1383,3,1.9548,1,1,0,4.5,0.001955,39
1384,4,0.8791,1,0,0,3.0,0.000879,30
1385,4,0.6343,1,0,0,3.0,0.000634,56
1386,1,1.2772,1,0,1,1.5,0.001277,58
1387,3,0.5,1,1,0,4.5,0.0005,216
1388,2,1.8626,1,1,0,5.25,0.001863,20
1389,4,3.7604,2,0,0,2.0,0.00376,20
1390,1,1.1207,1,0,1,1.5,0.001121,20
1391,4,0.9905,1,0,0,3.0,0.000991,24
1392,3,1.7622,1,1,0,4.5,0.001762,31
1393,1,0.5,1,0,1,1.5,0.0005,21
1394,1,2.075,1,0,1,1.5,0.002075,93
1395,3,26.9783,3,1,0,2.4,0.026978,26
1396,2,1.073,1,1,0,5.25,0.001073,30
1397,3,1.0768,1,1,0,4.5,0.001077,23
1398,4,2.5517,1,0,0,3.0,0.002552,48
1399,3,6.287,2,1,0,3.0,0.006287,31
1400,2,3.2159,2,1,0,3.5,0.003216,23
1401,2,0.5,1,1,0,5.25,0.0005,68
1402,1,2.1309,1,0,1,1.5,0.002131,24
1403,4,15.8803,3,0,0,1.6,0.01588,22
1404,2,2.2605,1,1,0,5.25,0.002261,21
1405,2,0.5,1,1,0,5.25,0.0005,23
1406,2,1.608,1,1,0,5.25,0.001608,37
1407,4,0.5,1,0,0,3.0,0.0005,20
1408,1,4.1618,2,0,1,1.0,0.004162,27
1409,4,0.5,1,0,0,3.0,0.0005,67
1410,3,1.3066,1,1,0,4.5,0.001307,121
1411,3,0.5145,1,1,0,4.5,0.000514,100
1412,4,0.7024,1,0,0,3.0,0.000702,67
1413,3,5.3618,2,1,0,3.0,0.005362,29
1414,4,1.3453,1,0,0,3.0,0.001345,20
1415,1,0.6935,1,0,1,1.5,0.000693,38
1416,3,0.5,1,1,0,4.5,0.0005,21
1417,3,0.5,1,1,0,4.5,0.0005,20
1418,3,0.5,1,1,0,4.5,0.0005,23
1419,4,1.3568,1,0,0,3.0,0.001357,31
1420,4,3.2329,2,0,0,2.0,0.003233,45
1421,3,0.6927,1,1,0,4.5,0.000693,21
1422,3,5.8339,2,1,0,3.0,0.005834,179
1423,3,0.5919,1,1,0,4.5,0.000592,46
1424,2,0.9561,1,1,0,5.25,0.000956,149
1425,2,0.5,1,1,0,5.25,0.0005,43
1426,2,3.2671,2,1,0,3.5,0.003267,111
1427,1,9.8814,2,0,1,1.0,0.009881,20
1428,1,0.5,1,0,1,1.5,0.0005,20
1429,3,0.8581,1,1,0,4.5,0.000858,31
1430,2,4.297,2,1,0,3.5,0.004297,134
1431,4,0.5,1,0,0,3.0,0.0005,37
1432,3,2.1379,1,1,0,4.5,0.002138,66
1433,1,4.1149,2,0,1,1.0,0.004115,238
1434,2,1.3118,1,1,0,5.25,0.001312,49
1435,2,2.1031,1,1,0,5.25,0.002103,31
1436,4,7.0572,2,0,0,2.0,0.007057,110
1437,2,8.5128,2,1,0,3.5,0.008513,22
1438,3,1.1402,1,1,0,4.5,0.00114,66
1439,4,0.7123,1,0,0,3.0,0.000712,27
1440,4,0.5,1,0,0,3.0,0.0005,20
1441,2,3.2224,2,1,0,3.5,0.003222,81
1442,1,0.5,1,0,1,1.5,0.0005,58
1443,2,0.9423,1,1,0,5.25,0.000942,20
1444,1,1.3443,1,0,1,1.5,0.001344,33
1445,2,0.7336,1,1,0,5.25,0.000734,44
1446,3,1.6047,1,1,0,4.5,0.001605,21
1447,4,15.7629,3,0,0,1.6,0.015763,22
1448,3,1.0742,1,1,0,4.5,0.001074,142
1449,3,0.7849,1,1,0,4.5,0.000785,27
1450,2,3.3484,2,1,0,3.5,0.003348,184
1451,3,1.5415,1,1,0,4.5,0.001541,49
1452,3,5.1166,2,1,0,3.0,0.005117,20
1453,4,1.4302,1,0,0,3.0,0.00143,52
1454,4,0.9462,1,0,0,3.0,0.000946,20
1455,2,0.5,1,1,0,5.25,0.0005,28
1456,1,0.5,1,0,1,1.5,0.0005,69
1457,2,0.5,1,1,0,5.25,0.0005,20
1458,2,1.7727,1,1,0,5.25,0.001773,26
1459,4,0.5,1,0,0,3.0,0.0005,28
1460,2,4.2577,2,1,0,3.5,0.004258,54
1461,3,1.2503,1,1,0,4.5,0.00125,412
1462,3,0.9502,1,1,0,4.5,0.00095,27
1463,2,0.5217,1,1,0,5.25,0.000522,24
1464,2,2.2601,1,1,0,5.25,0.00226,703
1465,3,0.5426,1,1,0,4.5,0.000543,41
1466,3,0.5,1,1,0,4.5,0.0005,103
1467,2,3.9809,2,1,0,3.5,0.003981,20
1468,2,1.7294,1,1,0,5.25,0.001729,36
1469,3,0.9591,1,1,0,4.5,0.000959,23
1470,2,2.3038,1,1,0,5.25,0.002304,46
1471,4,1.2239,1,0,0,3.0,0.001224,127
1472,2,1.7792,1,1,0,5.25,0.001779,21
1473,1,0.536,1,0,1,1.5,0.000536,40
1474,3,9.6171,2,1,0,3.0,0.009617,38
1475,3,0.6794,1,1,0,4.5,0.000679,30
1476,3,5.7498,2,1,0,3.0,0.00575,29
1477,2,1.0043,1,1,0,5.25,0.001004,24
1478,4,2.7189,1,0,0,3.0,0.002719,36
1479,3,2.5279,1,1,0,4.5,0.002528,85
1480,3,3.819,2,1,0,3.0,0.003819,114
1481,2,0.5234,1,1,0,5.25,0.000523,63
1482,1,3.5565,2,0,1,1.0,0.003557,20
1483,3,7.6874,2,1,0,3.0,0.007687,35
1484,2,0.9366,1,1,0,5.25,0.000937,29
1485,3,1.2559,1,1,0,4.5,0.001256,37
1486,1,0.7187,1,0,1,1.5,0.000719,98
1487,4,0.8579,1,0,0,3.0,0.000858,35
1488,3,6.7165,2,1,0,3.0,0.006717,20
1489,4,0.5,1,0,0,3.0,0.0005,20
1490,3,0.5,1,1,0,4.5,0.0005,20
1491,1,6.0742,2,0,1,1.0,0.006074,44
1492,3,2.2653,1,1,0,4.5,0.002265,20
1493,3,10.1099,2,1,0,3.0,0.01011,37
1494,3,0.7731,1,1,0,4.5,0.000773,26
1495,2,1.3763,1,1,0,5.25,0.001376,20
1496,3,0.6265,1,1,0,4.5,0.000627,151
1497,4,1.4,1,0,0,3.0,0.0014,25
1498,3,0.5,1,1,0,4.5,0.0005,25
1499,2,2.4063,1,1,0,5.25,0.002406,45
1500,3,1.6764,1,1,0,4.5,0.001676,27
1501,3,1.1452,1,1,0,4.5,0.001145,86
1502,4,0.821,1,0,0,3.0,0.000821,22
1503,2,0.5,1,1,0,5.25,0.0005,67
1504,2,2.5114,1,1,0,5.25,0.002511,40
1505,3,0.5,1,1,0,4.5,0.0005,39
1506,3,2.0239,1,1,0,4.5,0.002024,23
1507,3,9.6562,2,1,0,3.0,0.009656,86
1508,3,5.3584,2,1,0,3.0,0.005358,42
1509,2,0.5,1,1,0,5.25,0.0005,29
1510,3,0.7092,1,1,0,4.5,0.000709,20
1511,1,1.8489,1,0,1,1.5,0.001849,116
1512,2,1.1307,1,1,0,5.25,0.001131,54
1513,3,0.5,1,1,0,4.5,0.0005,36
1514,3,1.7833,1,1,0,4.5,0.001783,63
1515,4,1.201,1,0,0,3.0,0.001201,20
1516,2,8.2274,2,1,0,3.5,0.008227,27
1517,1,0.9417,1,0,1,1.5,0.000942,90
1518,4,3.9007,2,0,0,2.0,0.003901,69
1519,2,0.5,1,1,0,5.25,0.0005,41
1520,2,0.5,1,1,0,5.25,0.0005,20
1521,2,2.4963,1,1,0,5.25,0.002496,41
1522,3,3.5854,2,1,0,3.0,0.003585,20
1523,4,0.5,1,0,0,3.0,0.0005,21
1524,3,1.2426,1,1,0,4.5,0.001243,24
1525,3,0.5,1,1,0,4.5,0.0005,31
1526,2,1.012,1,1,0,5.25,0.001012,20
1527,2,2.8013,1,1,0,5.25,0.002801,20
1528,3,0.7852,1,1,0,4.5,0.000785,37
1529,1,0.9456,1,0,1,1.5,0.000946,25
1530,2,0.5,1,1,0,5.25,0.0005,88
1531,2,0.6343,1,1,0,5.25,0.000634,36
1532,1,7.0375,2,0,1,1.0,0.007038,41
1533,3,1.3048,1,1,0,4.5,0.001305,32
1534,3,0.5,1,1,0,4.5,0.0005,130
1535,1,0.8855,1,0,1,1.5,0.000885,24
1536,3,0.5,1,1,0,4.5,0.0005,27
1537,3,0.5,1,1,0,4.5,0.0005,27
1538,3,4.7279,2,1,0,3.0,0.004728,29
1539,3,1.052,1,1,0,4.5,0.001052,24
1540,2,8.0356,2,1,0,3.5,0.008036,39
1541,3,1.1027,1,1,0,4.5,0.001103,29
1542,2,1.1702,1,1,0,5.25,0.00117,25
1543,2,2.3026,1,1,0,5.25,0.002303,20
1544,2,0.5,1,1,0,5.25,0.0005,25
1545,3,1.489,1,1,0,4.5,0.001489,25
1546,2,1.1551,1,1,0,5.25,0.001155,34
1547,2,5.3612,2,1,0,3.5,0.005361,21
1548,3,3.183,2,1,0,3.0,0.003183,142
1549,2,0.5,1,1,0,5.25,0.0005,33
1550,2,4.2008,2,1,0,3.5,0.004201,28
1551,1,0.9332,1,0,1,1.5,0.000933,43
1552,2,0.5,1,1,0,5.25,0.0005,20
1553,2,1.4774,1,1,0,5.25,0.001477,27
1554,2,0.9904,1,1,0,5.25,0.00099,35
1555,2,5.6498,2,1,0,3.5,0.00565,20
1556,3,1.7053,1,1,0,4.5,0.001705,46
1557,4,1.49,1,0,0,3.0,0.00149,119
1558,3,2.9856,1,1,0,4.5,0.002986,25
1559,3,3.6184,2,1,0,3.0,0.003618,27
1560,4,2.6558,1,0,0,3.0,0.002656,25
1561,4,5.0159,2,0,0,2.0,0.005016,20
1562,3,2.2296,1,1,0,4.5,0.00223,69
1563,4,1.4345,1,0,0,3.0,0.001434,246
1564,4,4.1884,2,0,0,2.0,0.004188,45
1565,3,1.1077,1,1,0,4.5,0.001108,30
1566,3,1.2541,1,1,0,4.5,0.001254,20
1567,1,6.7851,2,0,1,1.0,0.006785,20
1568,1,6.1415,2,0,1,1.0,0.006142,30
1569,3,1.2032,1,1,0,4.5,0.001203,21
1570,3,0.7707,1,1,0,4.5,0.000771,58
1571,2,5.24,2,1,0,3.5,0.00524,24
1572,3,2.7008,1,1,0,4.5,0.002701,364
1573,3,1.6632,1,1,0,4.5,0.001663,180
1574,3,0.8792,1,1,0,4.5,0.000879,27
1575,1,1.6902,1,0,1,1.5,0.00169,24
1576,2,1.187,1,1,0,5.25,0.001187,20
1577,3,0.6243,1,1,0,4.5,0.000624,26
1578,3,1.3801,1,1,0,4.5,0.00138,42
1579,4,1.5818,1,0,0,3.0,0.001582,24
1580,4,0.8334,1,0,0,3.0,0.000833,29
1581,4,2.9951,1,0,0,3.0,0.002995,21
1582,2,4.4017,2,1,0,3.5,0.004402,22
1583,2,3.1997,2,1,0,3.5,0.0032,307
1584,2,0.9203,1,1,0,5.25,0.00092,112
1585,3,2.583,1,1,0,4.5,0.002583,22
1586,4,1.3114,1,0,0,3.0,0.001311,20
1587,2,0.5,1,1,0,5.25,0.0005,23
1588,3,2.3771,1,1,0,4.5,0.002377,63
1589,2,1.4039,1,1,0,5.25,0.001404,56
1590,2,16.2273,3,1,0,2.8,0.016227,21
1591,2,5.2092,2,1,0,3.5,0.005209,65
1592,1,2.4702,1,0,1,1.5,0.00247,20
1593,4,1.5563,1,0,0,3.0,0.001556,80
1594,2,1.4288,1,1,0,5.25,0.001429,25
1595,3,0.5,1,1,0,4.5,0.0005,20
1596,3,0.5,1,1,0,4.5,0.0005,35
1597,2,0.5069,1,1,0,5.25,0.000507,20
1598,2,1.1565,1,1,0,5.25,0.001157,36
1599,3,0.5,1,1,0,4.5,0.0005,24
1600,2,0.7039,1,1,0,5.25,0.000704,59
1601,4,0.947,1,0,0,3.0,0.000947,22
1602,1,0.978,1,0,1,1.5,0.000978,21
